,date,RSI,MACD,BBANDS+1d,BBANDS+2d,BBANDS-1d,BBANDS-2d,comp_ratio,GC/DC
2128,2014-05-02,46.610920867327884,-0.03597353407491255,1.0079983135974395,1.0116916674800214,0.9932248980671121,0.9895315441845304,2,-0.0005971768350783169
2129,2014-05-05,45.856121669790454,-0.050668979260336755,1.006940170145528,1.0100969597414942,0.9943130117616635,0.9911562221656974,1,-0.0009568255579281981
2130,2014-05-06,39.63523391829519,-0.09750251632287643,1.01150005753954,1.0147522989162514,0.998491092032695,0.9952388506559837,1,-0.0022018860709063226
2131,2014-05-07,43.829566151366485,-0.11473674033115344,1.0092317296879887,1.0124984972007414,0.9961646596369779,0.9928978921242251,0,-0.002336616874423658
2132,2014-05-08,40.41125320442284,-0.14767253702902394,1.0116408812457938,1.0147980324726629,0.999012276338316,0.9958551251114468,3,-0.00296164291793799
2133,2014-05-09,44.027520510697485,-0.15583964228200387,1.0094047406852977,1.0123694318604601,0.9975459759846473,0.9945812848094849,0,-0.002767159031654254
2134,2014-05-12,48.41065059317199,-0.13972168038867494,1.0067488433068763,1.0095944753010886,0.9953663153300272,0.9925206833358148,2,-0.0019527843921621768
2135,2014-05-13,50.65155167681327,-0.11433328653619412,1.0053728133029187,1.0081350071634516,0.9943240378607872,0.9915618440002544,3,-0.001075942237183658
2136,2014-05-14,45.07852976660566,-0.12265482085079782,1.0090610074086301,1.0119353132525062,0.9975637840331264,0.9946894781892504,2,-0.0013809885954536583
2137,2014-05-15,41.00748580120275,-0.15250611046080564,1.0123180756979697,1.0154893206743403,0.9996330957924868,0.9964618508161162,0,-0.002250036948039824
2138,2014-05-16,40.249825912778284,-0.17894223638931805,1.012987530311754,1.0164178596914277,0.9992662127930586,0.9958358834133849,0,-0.002842567154076825
2139,2014-05-19,40.11678943002503,-0.19841279389581246,1.01269351748762,1.0162006545192817,0.998664969360972,0.9951578323293101,1,-0.0031326856076097087
2140,2014-05-20,37.70122096272111,-0.22576536409155779,1.0141338039735899,1.0177861199542648,0.9995245400508901,0.9958722240702151,1,-0.0036367034038566892
2141,2014-05-21,38.803525933172395,-0.24063401180512756,1.0131628578724379,1.0168640342933666,0.9983581521887237,0.9946569757677952,1,-0.0037025946112358987
2142,2014-05-22,46.00554279065416,-0.22162074136070942,1.0092690812282936,1.0128985102725971,0.9947513650510789,0.9911219360067752,2,-0.0027942410898338377
2143,2014-05-23,50.32284390055024,-0.18505341276339493,1.0067205394156937,1.0103039139582946,0.9923870412452905,0.9888036667026897,3,-0.0015998376236868728
2144,2014-05-26,49.96431306103856,-0.15589036713571147,1.0061682526375857,1.0095123102952686,0.9927920220068535,0.9894479643491706,3,-0.0008794537091216803
2145,2014-05-27,50.72052253627761,-0.12807441552273247,1.0045868407755325,1.0074955175609832,0.9929521336337289,0.990043456848278,1,-0.00032328464264808066
2146,2014-05-28,47.80287886128592,-0.11678756550661262,1.0055811213979888,1.0083544982792283,0.99448761387303,0.9917142369917903,2,-0.0003284200325373021
2147,2014-05-29,47.02602343447499,-0.10980456261071936,1.0052403069534694,1.0077794191728353,0.9950838580760056,0.9925447458566397,1,-0.00041448449940828525
2148,2014-05-30,46.61808440039207,-0.10467765649444516,1.0049497626087234,1.0073460430091734,0.9953646410069237,0.9929683606064736,1,-0.0005000356245528081
2149,2014-06-02,58.455461201834225,-0.050806973280899115,0.9995274385574975,1.0021307906128831,0.9891140303359546,0.9865106782805689,1,0.0008859562607148597
2150,2014-06-03,60.17065052468952,0.0007533280776499396,0.9995869989908701,1.0025561082424015,0.9877105619847449,0.9847414527332137,3,0.0019457299070646528
2151,2014-06-04,63.825982868508625,0.061084010588444926,0.998686391648064,1.0022120692239196,0.984583681344642,0.9810580037687865,2,0.003096929346715238
2152,2014-06-05,55.873917303277906,0.07893757653748423,1.0027794261781615,1.0064301022519073,0.9881767218831781,0.9845260458094321,3,0.002871703052459984
2153,2014-06-06,57.30601876426675,0.09920532676494531,1.0025606279879997,1.0063877803894923,0.9872520183820293,0.9834248659805367,0,0.0028449024888087537
2154,2014-06-09,58.11923345116414,0.11794267720793528,1.0026271326904819,1.006630155780089,0.9866150403320534,0.9826120172424461,2,0.00285471777175339
2155,2014-06-10,54.33007747063579,0.11771760787172525,1.004419081056957,1.0084677188890687,0.988224529728511,0.9841758918963994,2,0.0023800210326192506
2156,2014-06-11,48.69847767684393,0.09386357796020661,1.0072657535233112,1.0113247666486018,0.9910297010221484,0.9869706878968577,1,0.0013677253193502548
2157,2014-06-12,42.586367055080885,0.04538690406415924,1.0107834896389227,1.014798907285752,0.9947218190516054,0.9907064014047762,0,-0.00013036058380500037
2158,2014-06-13,49.25476237473861,0.034809602247449334,1.0072929307890548,1.01114758664111,0.9918743073808339,0.9880196515287788,0,-0.0002127747379481182
2159,2014-06-16,45.51371609547365,0.0077782734480535964,1.009426811216998,1.0131386457335867,0.9945794731506424,0.9908676386340536,3,-0.0007943028040438005
